Year,Postal code,Rooms,Rent per m2,Rental apartment count,Sales price per m2,Sold apartments count,Postal code name,Municipality,Municipality name,Municipality group,Municipality group name,Region,Region name,Area,Area name
2013,140,2,,,6597.0,75.0,Kaivopuisto - Ullanlinna,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,140,3,,,6731.0,76.0,Kaivopuisto - Ullanlinna,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,140,1,,,6856.0,62.0,Kaivopuisto - Ullanlinna,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,140,2,,,6418.0,56.0,Kaivopuisto - Ullanlinna,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,140,3,,,7020.0,57.0,Kaivopuisto - Ullanlinna,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,140,3,,,7005.0,76.0,Kaivopuisto - Ullanlinna,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,140,3,,,7459.0,69.0,Kaivopuisto - Ullanlinna,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,140,3,,,7438.0,79.0,Kaivopuisto - Ullanlinna,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,140,3,,,8339.0,72.0,Kaivopuisto - Ullanlinna,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,140,3,,,8879.0,93.0,Kaivopuisto - Ullanlinna,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,140,3,,,9945.0,84.0,Kaivopuisto - Ullanlinna,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,140,3,,,10041.0,74.0,Kaivopuisto - Ullanlinna,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,150,1,23.384999999999998,1252.0,6915.0,144.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,150,2,17.83,584.0,6285.0,127.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,150,3,22.195,198.0,6751.0,81.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,150,1,24.78,1359.0,7093.0,118.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,150,2,19.7825,647.0,6464.0,121.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,150,3,24.6775,202.0,6773.0,60.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,150,1,26.0875,1434.0,7398.0,128.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,150,2,21.16,639.0,6909.0,104.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,150,3,24.3825,210.0,7857.0,77.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,150,1,26.634999999999998,1539.0,7896.0,139.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,150,2,22.27,637.0,7571.0,107.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,150,3,25.7425,197.0,7610.0,70.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,150,1,27.075,1563.0,8307.0,123.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,150,2,22.5875,587.0,7872.0,133.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,150,3,25.872500000000002,205.0,8286.0,97.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,150,1,27.877499999999998,2000.0,8739.0,134.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,150,2,22.8225,731.0,8243.0,129.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,150,3,25.909999999999997,103.0,8540.0,71.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,150,1,28.3325,2144.0,9175.0,144.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,150,2,23.12,702.0,8715.0,120.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,150,3,25.775,206.0,10318.0,79.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,150,1,28.4,2031.0,8767.0,121.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,150,2,23.23,651.0,8683.0,96.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,150,3,25.2175,216.0,9585.0,85.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2023,150,1,28.455,999.0,,,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2023,150,2,23.365000000000002,321.0,,,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2023,150,3,25.845,106.0,,,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,150,1,,,4906.0,174.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,150,2,,,4811.0,118.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,150,3,,,5422.0,61.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,150,1,,,5352.0,193.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,150,2,,,5220.0,134.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,150,3,,,6230.0,81.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,150,1,,,5786.0,137.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,150,2,,,5807.0,113.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,150,3,,,6319.0,66.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,150,1,,,6071.0,182.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,150,2,,,5951.0,157.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,150,3,,,6147.0,96.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,150,1,,,6362.0,116.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,150,2,,,6125.0,111.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,150,3,,,7166.0,64.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,150,1,,,6862.0,122.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,150,2,,,6348.0,76.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,150,3,,,6317.0,63.0,Punavuori - Eira - Hernesaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,160,1,24.5075,202.0,6420.0,13.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,160,2,21.74,55.0,5951.0,39.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,160,1,25.855,219.0,6746.0,15.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,160,2,22.25,199.0,5954.0,35.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,160,1,27.315,218.0,6659.0,20.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,160,2,22.59,149.0,6207.0,23.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,160,1,27.95,207.0,7199.0,20.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,160,2,22.895,214.0,6438.0,36.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,160,1,28.1075,217.0,7396.0,14.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,160,2,22.71,197.0,6535.0,31.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,160,1,28.735,344.0,8236.0,18.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,160,2,24.08666666666667,190.0,7386.0,36.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,160,1,28.795,399.0,8723.0,29.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,160,2,24.1325,290.0,8112.0,52.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,160,1,29.7775,474.0,8156.0,20.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,160,2,24.41,72.0,7435.0,36.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2023,160,1,30.075000000000003,238.0,,,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,160,1,,,4838.0,14.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,160,2,,,4943.0,24.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,160,3,,,5184.0,44.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,160,1,,,5181.0,8.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,160,2,,,5615.0,33.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,160,3,,,5251.0,31.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,160,1,,,5465.0,14.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,160,2,,,5406.0,23.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,160,3,,,6567.0,20.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,160,1,,,6487.0,15.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,160,2,,,5888.0,34.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,160,3,,,6552.0,27.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,160,1,,,6363.0,12.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,160,2,,,6272.0,31.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,160,3,,,6041.0,31.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,160,1,,,6590.0,8.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,160,2,,,5943.0,20.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,160,3,,,5611.0,23.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,160,3,,,5945.0,43.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,160,3,,,6105.0,42.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,160,3,,,5980.0,44.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,160,3,,,6371.0,37.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,160,3,,,6649.0,57.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,160,3,,,7324.0,53.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,160,3,,,8143.0,62.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,160,3,,,7958.0,36.0,Katajanokka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,170,1,25.53,545.0,6824.0,72.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,170,2,18.3525,281.0,6229.0,48.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,170,1,27.395,679.0,7406.0,65.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,170,2,20.545,319.0,6276.0,77.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,170,3,15.495,86.0,6025.0,66.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,170,1,28.8725,659.0,7664.0,48.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,170,2,20.95,339.0,6838.0,63.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,170,3,16.355,41.0,6444.0,65.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,170,1,26.485,615.0,7496.0,48.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,170,2,21.697499999999998,254.0,7186.0,63.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,170,1,26.424999999999997,558.0,7838.0,54.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,170,2,21.36,231.0,7365.0,62.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,170,3,17.87,21.0,6964.0,72.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,170,1,27.365000000000002,730.0,8680.0,63.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,170,2,21.11,328.0,7770.0,72.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,170,1,27.75,830.0,8481.0,57.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,170,2,21.105,341.0,7965.0,71.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,170,1,27.9175,811.0,8717.0,53.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,170,2,20.8125,314.0,8382.0,53.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,170,3,19.43,20.0,8071.0,78.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2023,170,1,28.07,406.0,,,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2023,170,2,20.665,136.0,,,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,170,1,,,4891.0,68.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,170,2,,,4575.0,71.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,170,3,,,4823.0,65.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,170,1,,,5679.0,60.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,170,2,,,5265.0,78.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,170,3,,,5417.0,58.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,170,1,,,5808.0,55.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,170,2,,,5773.0,54.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,170,3,,,5601.0,59.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,170,1,,,6270.0,47.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,170,2,,,5761.0,74.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,170,3,,,5797.0,71.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,170,1,,,6444.0,62.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,170,2,,,6179.0,60.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,170,3,,,6142.0,54.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,170,1,,,6696.0,47.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,170,2,,,5972.0,52.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,170,3,,,5858.0,56.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,170,3,,,6185.0,59.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,170,3,,,6481.0,84.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,170,3,,,7274.0,85.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,170,3,,,7951.0,98.0,Kruununhaka,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,180,1,23.4075,950.0,6644.0,110.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,180,2,18.55,749.0,6122.0,173.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,180,3,14.895,350.0,5976.0,98.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,180,1,24.745,1151.0,7360.0,90.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,180,2,19.9075,852.0,6299.0,92.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,180,3,15.2275,370.0,6296.0,81.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,180,1,25.9625,1100.0,7712.0,83.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,180,2,21.4225,770.0,6694.0,90.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,180,3,15.532499999999999,354.0,6427.0,85.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,180,1,25.8275,1126.0,8017.0,81.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,180,2,21.27,779.0,7053.0,94.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,180,3,15.8325,343.0,6876.0,67.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,180,1,26.0425,1093.0,7983.0,83.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,180,2,20.39,753.0,6987.0,126.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,180,3,15.9525,307.0,6893.0,102.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,180,1,26.7825,1400.0,8719.0,102.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,180,2,21.015,871.0,7863.0,129.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,180,3,15.9725,363.0,7564.0,112.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,180,1,26.7575,1551.0,9064.0,123.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,180,2,21.072499999999998,911.0,7877.0,126.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,180,3,16.1875,348.0,7759.0,124.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,180,1,27.14,1502.0,8574.0,89.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,180,2,22.5325,732.0,7940.0,108.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,180,3,17.1775,175.0,8114.0,112.0,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2023,180,1,27.395000000000003,719.0,,,Kamppi - Ruoholahti,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
