Municipality name,Year,Total population,0 - 14,15 - 24,25 - 44,45 - 64,65 - 74,75 -
Kirkkonummi,2036,44395,6946,4026,10426,12548,5041,5408
Kirkkonummi,2037,44614,6945,3994,10391,12685,5074,5525
Kirkkonummi,2038,44830,6943,3976,10365,12844,5044,5658
Kirkkonummi,2039,45042,6937,3968,10343,12951,5037,5806
Kirkkonummi,2040,45245,6933,3971,10320,13021,5057,5943
Kitee,2021,9753,1059,649,1450,2849,2043,1703
Kitee,2022,9568,1011,629,1400,2720,2044,1764
Kitee,2023,9397,983,599,1364,2588,2058,1805
Kitee,2024,9242,953,576,1336,2495,2014,1868
Kitee,2025,9092,910,567,1300,2402,1991,1922
Kitee,2026,8948,864,567,1260,2305,1993,1959
Kitee,2027,8813,830,558,1225,2251,1925,2024
Kitee,2028,8684,794,557,1191,2158,1896,2088
Kitee,2029,8557,760,554,1163,2100,1819,2161
Kitee,2030,8431,734,539,1142,2050,1746,2220
Kitee,2031,8310,709,525,1123,2003,1680,2270
Kitee,2032,8192,688,511,1104,1944,1629,2316
Kitee,2033,8078,679,486,1090,1892,1575,2356
Kitee,2034,7970,679,456,1072,1869,1528,2366
Kitee,2035,7867,673,434,1063,1840,1471,2386
Kitee,2036,7768,665,417,1050,1833,1392,2411
Kitee,2037,7673,657,406,1034,1830,1346,2400
Kitee,2038,7584,650,397,1027,1822,1265,2423
Kitee,2039,7496,644,389,1019,1809,1225,2410
Kitee,2040,7411,639,381,1012,1798,1191,2390
Kittilä,2021,6435,949,545,1716,1802,852,571
Kittilä,2022,6428,940,553,1712,1776,856,591
Kittilä,2023,6418,931,561,1714,1749,846,617
Kittilä,2024,6405,913,574,1696,1735,847,640
Kittilä,2025,6393,891,591,1699,1699,842,671
Kittilä,2026,6379,881,596,1686,1680,840,696
Kittilä,2027,6365,867,601,1669,1676,831,721
Kittilä,2028,6353,849,608,1660,1663,828,745
Kittilä,2029,6338,835,608,1645,1652,848,750
Kittilä,2030,6326,817,614,1640,1641,839,775
Kittilä,2031,6313,806,610,1633,1637,820,807
Kittilä,2032,6301,798,603,1641,1627,805,827
Kittilä,2033,6288,806,578,1636,1628,799,841
Kittilä,2034,6274,805,561,1632,1642,774,860
Kittilä,2035,6261,804,544,1627,1651,756,879
Kittilä,2036,6252,804,529,1623,1670,729,897
Kittilä,2037,6242,802,517,1619,1691,703,910
Kittilä,2038,6234,802,506,1615,1712,675,924
Kittilä,2039,6225,800,498,1610,1727,650,940
Kittilä,2040,6215,798,492,1603,1736,638,948
Kiuruvesi,2021,7711,1111,631,1423,2092,1311,1143
Kiuruvesi,2022,7578,1085,615,1368,2019,1325,1166
Kiuruvesi,2023,7450,1068,590,1325,1957,1320,1190
Kiuruvesi,2024,7331,1028,594,1287,1891,1325,1206
Kiuruvesi,2025,7215,999,587,1259,1816,1320,1234
Kiuruvesi,2026,7102,967,580,1223,1782,1282,1268
Kiuruvesi,2027,6994,931,582,1184,1730,1271,1296
Kiuruvesi,2028,6891,905,574,1135,1694,1262,1321
Kiuruvesi,2029,6790,877,565,1105,1654,1235,1354
Kiuruvesi,2030,6695,849,558,1077,1612,1212,1387
Kiuruvesi,2031,6601,825,545,1055,1585,1182,1409
Kiuruvesi,2032,6509,798,540,1034,1566,1126,1445
Kiuruvesi,2033,6423,777,532,1009,1541,1095,1469
Kiuruvesi,2034,6336,767,508,997,1496,1080,1488
Kiuruvesi,2035,6253,745,501,977,1482,1039,1509
Kiuruvesi,2036,6171,728,487,962,1477,1010,1507
Kiuruvesi,2037,6092,714,472,943,1481,961,1521
Kiuruvesi,2038,6014,701,459,928,1496,898,1532
Kiuruvesi,2039,5941,691,445,910,1498,860,1537
Kiuruvesi,2040,5868,680,433,904,1484,826,1541
Kivijärvi,2021,1092,138,65,159,290,222,218
Kivijärvi,2022,1076,127,74,154,284,217,220
Kivijärvi,2023,1062,120,76,146,280,212,228
Kivijärvi,2024,1047,116,75,141,273,205,237
Kivijärvi,2025,1032,112,73,134,270,205,238
Kivijärvi,2026,1017,112,66,126,266,204,243
Kivijärvi,2027,1003,107,65,122,264,197,248
Kivijärvi,2028,989,103,65,119,252,199,251
Kivijärvi,2029,977,99,64,120,246,194,254
Kivijärvi,2030,966,97,62,114,243,193,257
Kivijärvi,2031,955,95,60,114,239,183,264
Kivijärvi,2032,945,93,58,112,235,184,263
Kivijärvi,2033,934,88,59,110,230,183,264
Kivijärvi,2034,924,87,57,108,224,183,265
Kivijärvi,2035,914,85,55,109,221,178,266
Kivijärvi,2036,905,85,53,106,224,168,269
Kivijärvi,2037,896,83,52,104,222,168,267
Kivijärvi,2038,886,83,49,103,223,159,269
Kivijärvi,2039,878,81,48,102,225,154,268
Kivijärvi,2040,871,81,45,102,224,149,270
Kokemäki,2021,6909,872,564,1285,2008,1158,1022
Kokemäki,2022,6812,843,559,1256,1956,1140,1058
Kokemäki,2023,6719,816,550,1243,1903,1096,1111
Kokemäki,2024,6634,804,538,1218,1861,1073,1140
Kokemäki,2025,6550,783,531,1192,1820,1067,1157
Kokemäki,2026,6473,769,518,1172,1785,1044,1185
Kokemäki,2027,6402,753,510,1150,1745,1039,1205
Kokemäki,2028,6334,734,507,1129,1713,1035,1216
Kokemäki,2029,6271,721,496,1105,1679,1055,1215
Kokemäki,2030,6212,700,499,1086,1662,1032,1233
Kokemäki,2031,6155,681,496,1082,1623,1024,1249
Kokemäki,2032,6099,663,494,1072,1597,1008,1265
Kokemäki,2033,6045,653,484,1055,1592,986,1275
Kokemäki,2034,5991,649,467,1035,1589,971,1280
Kokemäki,2035,5935,644,450,1017,1589,947,1288
Kokemäki,2036,5885,636,437,1009,1580,931,1292
Kokemäki,2037,5837,629,426,1000,1574,907,1301
Kokemäki,2038,5794,622,417,993,1573,882,1307
Kokemäki,2039,5750,616,410,984,1565,856,1319
Kokemäki,2040,5709,612,401,976,1553,851,1316
Kokkola,2021,47843,8827,5510,11517,10995,6056,4938
Kokkola,2022,47866,8712,5578,11414,11008,5902,5252
Kokkola,2023,47883,8619,5645,11324,11067,5658,5570
Kokkola,2024,47886,8480,5761,11240,11025,5545,5835
Kokkola,2025,47872,8362,5818,11142,11053,5435,6062
Kokkola,2026,47843,8221,5890,11053,11054,5376,6249
Kokkola,2027,47803,8077,5945,10949,11064,5316,6452
Kokkola,2028,47748,7941,5982,10885,11028,5290,6622
Kokkola,2029,47680,7772,6042,10776,11081,5228,6781
Kokkola,2030,47598,7679,6010,10695,11099,5186,6929
Kokkola,2031,47501,7588,5965,10620,11120,5146,7062
Kokkola,2032,47391,7524,5873,10563,11080,5192,7159
Kokkola,2033,47265,7478,5760,10519,11097,5236,7175
Kokkola,2034,47131,7456,5606,10486,11135,5191,7257
Kokkola,2035,46991,7423,5472,10439,11209,5145,7303
Kokkola,2036,46847,7377,5358,10432,11213,5113,7354
Kokkola,2037,46699,7336,5240,10414,11245,5051,7413
Kokkola,2038,46547,7300,5137,10364,11335,4940,7471
Kokkola,2039,46396,7266,5033,10320,11392,4897,7488
Kokkola,2040,46240,7235,4962,10265,11371,4894,7513
Kolari,2021,3941,594,275,916,1063,636,457
Kolari,2022,3953,581,294,929,1047,626,476
Kolari,2023,3961,573,301,940,1018,636,493
Kolari,2024,3968,564,304,945,1006,637,512
Kolari,2025,3974,558,305,948,997,627,539
Kolari,2026,3978,542,318,941,990,634,553
Kolari,2027,3977,539,315,931,987,631,574
Kolari,2028,3977,525,323,927,988,624,590
Kolari,2029,3978,503,336,921,985,628,605
Kolari,2030,3976,494,336,919,988,615,624
Kolari,2031,3976,490,330,918,987,609,642
Kolari,2032,3971,481,329,917,994,604,646
Kolari,2033,3968,482,316,917,998,590,665
Kolari,2034,3963,481,304,911,1020,568,679
Kolari,2035,3959,483,291,906,1040,550,689
Kolari,2036,3957,481,284,900,1066,523,703
Kolari,2037,3954,480,277,895,1084,504,714
Kolari,2038,3955,478,272,892,1103,489,721
Kolari,2039,3953,477,266,887,1120,471,732
Kolari,2040,3954,475,265,883,1132,464,735
Konnevesi,2021,2556,321,190,419,732,482,412
Konnevesi,2022,2519,303,188,419,705,472,432
Konnevesi,2023,2484,289,187,406,679,463,460
Konnevesi,2024,2450,280,184,397,659,455,475
Konnevesi,2025,2419,268,183,386,645,447,490
Konnevesi,2026,2390,256,181,375,638,442,498
Konnevesi,2027,2360,251,174,359,636,433,507
Konnevesi,2028,2331,246,167,358,604,444,512
Konnevesi,2029,2305,239,163,356,587,439,521
Konnevesi,2030,2279,228,162,351,575,440,523
Konnevesi,2031,2254,224,157,345,564,433,531
Konnevesi,2032,2232,219,152,344,551,426,540
Konnevesi,2033,2213,215,148,340,545,407,558
Konnevesi,2034,2191,215,140,336,543,391,566
Konnevesi,2035,2169,215,133,334,542,375,570
Konnevesi,2036,2150,213,128,333,544,360,572
Konnevesi,2037,2131,211,124,328,539,358,571
Konnevesi,2038,2115,211,121,324,534,340,585
Konnevesi,2039,2098,209,119,321,532,331,586
Konnevesi,2040,2080,207,117,321,532,317,586
Kontiolahti,2021,14900,3100,1403,3760,3893,1748,996
Kontiolahti,2022,14925,3049,1420,3716,3913,1774,1053
Kontiolahti,2023,14940,2984,1444,3709,3899,1772,1132
Kontiolahti,2024,14949,2939,1442,3715,3856,1792,1205
Kontiolahti,2025,14946,2865,1468,3685,3849,1798,1281
Kontiolahti,2026,14932,2798,1481,3633,3874,1798,1348
Kontiolahti,2027,14911,2740,1481,3578,3907,1783,1422
Kontiolahti,2028,14882,2677,1484,3514,3931,1786,1490
Kontiolahti,2029,14849,2608,1494,3484,3927,1777,1559
Kontiolahti,2030,14809,2569,1467,3463,3921,1761,1628
Kontiolahti,2031,14764,2533,1438,3440,3934,1737,1682
Kontiolahti,2032,14718,2511,1396,3422,3937,1720,1732
Kontiolahti,2033,14672,2504,1342,3406,3938,1705,1777
Kontiolahti,2034,14627,2495,1294,3385,3942,1680,1831
Kontiolahti,2035,14587,2486,1252,3367,3953,1651,1878
Kontiolahti,2036,14552,2472,1222,3351,3970,1625,1912
Kontiolahti,2037,14520,2458,1199,3321,3995,1608,1939
Kontiolahti,2038,14489,2444,1182,3302,4026,1560,1975
Kontiolahti,2039,14456,2431,1164,3284,4031,1545,2001
Kontiolahti,2040,14418,2418,1149,3258,4016,1556,2021
Korsnäs,2021,2055,299,181,446,527,309,293
Korsnäs,2022,2040,295,175,439,526,308,297
Korsnäs,2023,2027,287,174,436,520,296,314
Korsnäs,2024,2015,276,177,430,522,285,325
Korsnäs,2025,2005,265,185,421,514,291,329
Korsnäs,2026,1995,258,188,414,510,289,336
Korsnäs,2027,1982,253,187,416,495,295,336
Korsnäs,2028,1971,255,178,411,498,280,349
Korsnäs,2029,1959,238,187,409,486,288,351
Korsnäs,2030,1948,230,189,402,482,285,360
Korsnäs,2031,1937,227,187,393,492,278,360
Korsnäs,2032,1926,221,186,392,485,280,362
Korsnäs,2033,1915,219,181,387,486,275,367
Korsnäs,2034,1903,216,174,388,486,272,367
Korsnäs,2035,1892,218,164,382,493,261,374
Korsnäs,2036,1882,215,161,377,499,253,377
Korsnäs,2037,1874,213,159,376,497,247,382
Korsnäs,2038,1865,211,157,375,497,247,378
Korsnäs,2039,1857,210,153,371,495,243,385
Korsnäs,2040,1848,208,150,369,496,237,388
Koski Tl,2021,2265,312,180,407,607,352,407
Koski Tl,2022,2239,304,180,399,601,334,421
Koski Tl,2023,2217,300,175,392,598,314,438
Koski Tl,2024,2198,290,179,382,574,333,440
Koski Tl,2025,2177,284,177,375,561,333,447
Koski Tl,2026,2157,278,176,372,551,337,443
Koski Tl,2027,2139,271,177,368,545,326,452
Koski Tl,2028,2118,256,183,363,532,333,451
Koski Tl,2029,2100,251,181,354,530,330,454
Koski Tl,2030,2083,245,179,351,523,333,452
Koski Tl,2031,2065,242,174,350,519,332,448
Koski Tl,2032,2048,240,168,350,512,329,449
Koski Tl,2033,2033,234,166,347,508,330,448
Koski Tl,2034,2016,232,160,347,506,306,465
Koski Tl,2035,2004,234,152,346,506,295,471
Koski Tl,2036,1990,231,151,342,503,291,472
Koski Tl,2037,1979,230,147,339,508,285,470
Koski Tl,2038,1967,228,144,337,511,272,475
Koski Tl,2039,1956,227,142,335,512,265,475
Koski Tl,2040,1944,225,141,332,511,260,475
Kotka,2021,51223,6641,5106,11285,13698,7866,6627
Kotka,2022,50735,6471,5027,11070,13508,7656,7003
Kotka,2023,50270,6279,4985,10884,13382,7426,7314
Kotka,2024,49819,6069,4974,10691,13235,7292,7558
Kotka,2025,49388,5862,4985,10509,13063,7173,7796
Kotka,2026,48974,5705,4949,10316,12912,7156,7936
Kotka,2027,48570,5531,4941,10142,12770,7072,8114
Kotka,2028,48175,5383,4899,9967,12671,6976,8279
Kotka,2029,47787,5253,4830,9858,12486,6939,8421
Kotka,2030,47411,5114,4786,9728,12356,6807,8620
Kotka,2031,47042,5000,4724,9629,12199,6750,8740
Kotka,2032,46677,4935,4604,9549,12029,6700,8860
Kotka,2033,46318,4876,4481,9476,11886,6696,8903
Kotka,2034,45964,4845,4327,9401,11809,6615,8967
Kotka,2035,45615,4807,4180,9337,11740,6519,9032
Kotka,2036,45273,4757,4071,9280,11653,6413,9099
Kotka,2037,44938,4711,3958,9218,11618,6298,9135
Kotka,2038,44613,4670,3862,9156,11570,6203,9152
Kotka,2039,44295,4631,3779,9085,11506,6095,9199
Kotka,2040,43981,4596,3697,9016,11440,6019,9213
Kouvola,2021,80362,10309,7487,17130,21938,12739,10759
Kouvola,2022,79526,10019,7402,16843,21474,12597,11191
Kouvola,2023,78709,9766,7329,16557,21078,12331,11648
Kouvola,2024,77916,9524,7207,16341,20640,12116,12088
Kouvola,2025,77145,9212,7183,16099,20269,11902,12480
Kouvola,2026,76391,8988,7081,15902,19868,11785,12767
Kouvola,2027,75659,8719,7050,15635,19532,11602,13121
Kouvola,2028,74952,8454,7018,15394,19164,11525,13397
Kouvola,2029,74257,8233,6925,15149,18883,11445,13622
Kouvola,2030,73577,8001,6857,14971,18548,11377,13823
Kouvola,2031,72908,7836,6724,14821,18305,11186,14036
Kouvola,2032,72256,7708,6562,14701,18016,11014,14255
Kouvola,2033,71613,7634,6355,14553,17781,10905,14385
Kouvola,2034,70983,7556,6154,14419,17611,10704,14539
Kouvola,2035,70365,7517,5904,14306,17530,10460,14648
Kouvola,2036,69769,7425,5757,14148,17473,10224,14742
Kouvola,2037,69193,7343,5606,14025,17475,9905,14839
Kouvola,2038,68626,7266,5466,13909,17497,9537,14951
Kouvola,2039,68074,7198,5347,13807,17452,9252,15018
Kouvola,2040,67532,7135,5239,13695,17362,9032,15069
Kristiinankaupunki,2021,6336,781,440,1054,1686,1234,1141
Kristiinankaupunki,2022,6253,788,422,1031,1609,1196,1207
Kristiinankaupunki,2023,6178,792,413,1015,1556,1153,1249
Kristiinankaupunki,2024,6109,777,420,1000,1493,1132,1287
Kristiinankaupunki,2025,6047,765,429,981,1454,1114,1304
Kristiinankaupunki,2026,5988,759,436,966,1398,1090,1339
Kristiinankaupunki,2027,5931,756,439,949,1358,1055,1374
Kristiinankaupunki,2028,5874,744,447,943,1316,1016,1408
Kristiinankaupunki,2029,5817,738,445,933,1275,986,1440
Kristiinankaupunki,2030,5762,736,440,921,1242,961,1462
Kristiinankaupunki,2031,5710,721,450,914,1204,936,1485
Kristiinankaupunki,2032,5657,715,449,906,1175,904,1508
Kristiinankaupunki,2033,5603,712,443,896,1164,882,1506
Kristiinankaupunki,2034,5553,709,437,892,1136,862,1517
Kristiinankaupunki,2035,5502,707,430,887,1123,843,1512
Kristiinankaupunki,2036,5449,702,427,881,1111,815,1513
Kristiinankaupunki,2037,5397,697,425,878,1100,790,1507
Kristiinankaupunki,2038,5344,694,421,874,1104,757,1494
Kristiinankaupunki,2039,5291,691,418,871,1090,736,1485
Kristiinankaupunki,2040,5239,689,413,868,1089,707,1473
Kruunupyy,2021,6370,1077,620,1390,1596,865,822
Kruunupyy,2022,6320,1049,629,1367,1579,832,864
Kruunupyy,2023,6272,1015,637,1355,1555,826,884
Kruunupyy,2024,6224,991,643,1317,1548,801,924
Kruunupyy,2025,6177,955,652,1289,1549,796,936
Kruunupyy,2026,6131,937,642,1263,1554,770,965
Kruunupyy,2027,6084,917,638,1231,1553,761,984
Kruunupyy,2028,6036,890,638,1214,1527,779,988
Kruunupyy,2029,5990,874,623,1189,1530,763,1011
Kruunupyy,2030,5943,857,609,1176,1515,765,1021
Kruunupyy,2031,5901,844,598,1163,1500,760,1036
Kruunupyy,2032,5858,825,590,1155,1485,759,1044
Kruunupyy,2033,5819,818,570,1140,1484,750,1057
Kruunupyy,2034,5780,811,552,1129,1485,733,1070
Kruunupyy,2035,5740,810,529,1118,1489,721,1073
Kruunupyy,2036,5702,800,520,1110,1492,707,1073
Kruunupyy,2037,5664,791,509,1106,1488,692,1078
Kruunupyy,2038,5628,783,498,1094,1481,679,1093
Kruunupyy,2039,5591,777,489,1083,1480,669,1093
Kruunupyy,2040,5556,771,482,1070,1473,662,1098
Kuhmo,2021,7895,845,478,1210,2330,1649,1383
Kuhmo,2022,7752,792,499,1168,2242,1631,1420
Kuhmo,2023,7613,772,478,1136,2157,1618,1452
Kuhmo,2024,7477,718,495,1102,2063,1594,1505
Kuhmo,2025,7347,690,480,1063,2020,1552,1542
Kuhmo,2026,7217,664,467,1036,1951,1518,1581
Kuhmo,2027,7090,638,456,1013,1889,1481,1613
Kuhmo,2028,6967,622,436,983,1827,1441,1658
Kuhmo,2029,6850,606,418,960,1769,1391,1706
Kuhmo,2030,6738,588,405,929,1712,1363,1741
Kuhmo,2031,6632,574,391,921,1668,1334,1744
Kuhmo,2032,6530,561,378,911,1629,1292,1759
Kuhmo,2033,6435,556,361,893,1608,1244,1773
Kuhmo,2034,6341,552,342,892,1561,1199,1795
Kuhmo,2035,6252,547,330,876,1545,1165,1789
Kuhmo,2036,6167,539,322,866,1538,1109,1793
Kuhmo,2037,6084,532,315,860,1532,1057,1788
Kuhmo,2038,6002,526,308,849,1521,1008,1790
Kuhmo,2039,5926,522,301,838,1493,985,1787
Kuhmo,2040,5848,516,295,835,1479,933,1790
Kuhmoinen,2021,2128,166,127,295,579,487,474
Kuhmoinen,2022,2095,165,119,287,562,470,492
Kuhmoinen,2023,2068,162,118,273,542,454,519
Kuhmoinen,2024,2042,155,118,270,528,443,528
Kuhmoinen,2025,2015,149,116,263,528,418,541
Kuhmoinen,2026,1989,144,114,263,514,410,544
Kuhmoinen,2027,1967,143,110,260,495,416,543
Kuhmoinen,2028,1946,145,104,252,492,405,548
Kuhmoinen,2029,1925,142,102,247,488,392,554
Kuhmoinen,2030,1905,137,102,242,477,395,552
Kuhmoinen,2031,1887,132,102,240,460,388,565
Kuhmoinen,2032,1868,133,99,236,457,376,567
Kuhmoinen,2033,1851,128,100,231,457,360,575
Kuhmoinen,2034,1835,129,95,229,457,349,576
Kuhmoinen,2035,1817,130,90,225,459,346,567
Kuhmoinen,2036,1802,129,87,226,453,340,567
Kuhmoinen,2037,1786,128,86,225,453,324,570
Kuhmoinen,2038,1774,127,85,223,453,319,567
Kuhmoinen,2039,1760,127,82,222,452,316,561
Kuhmoinen,2040,1748,126,81,221,448,309,563
Kumlinge,2021,307,33,13,53,84,67,57
Kumlinge,2022,306,34,14,51,82,69,56
Kumlinge,2023,307,37,13,52,80,66,59
Kumlinge,2024,308,38,13,51,82,63,61
Kumlinge,2025,310,39,14,50,81,65,61
Kumlinge,2026,310,41,14,49,76,68,62
Kumlinge,2027,312,43,14,49,76,66,64
Kumlinge,2028,313,44,14,47,75,64,69
Kumlinge,2029,313,45,15,46,75,61,71
Kumlinge,2030,313,45,16,46,70,66,70
Kumlinge,2031,315,45,17,47,68,62,76
Kumlinge,2032,316,45,18,45,71,60,77
Kumlinge,2033,317,44,20,43,74,59,77
Kumlinge,2034,319,44,21,43,76,57,78
Kumlinge,2035,319,44,21,42,78,56,78
Kumlinge,2036,318,44,21,41,78,51,83
Kumlinge,2037,318,44,21,41,79,51,82
Kumlinge,2038,318,44,21,40,80,49,84
Kumlinge,2039,319,44,21,40,81,48,85
Kumlinge,2040,319,44,21,40,80,46,88
Kuopio,2021,120990,17331,15867,32488,28525,15115,11664
Kuopio,2022,121632,17353,15796,32777,28372,15035,12299
Kuopio,2023,122226,17324,15796,33046,28259,14865,12936
Kuopio,2024,122773,17251,15808,33301,28054,14793,13566
Kuopio,2025,123285,17135,15880,33471,27910,14777,14112
Kuopio,2026,123769,16999,15959,33616,27801,14793,14601
Kuopio,2027,124225,16830,16154,33558,27689,14802,15192
Kuopio,2028,124651,16652,16285,33475,27786,14770,15683
Kuopio,2029,125039,16520,16345,33409,27859,14713,16193
Kuopio,2030,125383,16368,16392,33392,27940,14627,16664
Kuopio,2031,125679,16305,16301,33431,28014,14467,17161
Kuopio,2032,125924,16296,16165,33445,28046,14426,17546
Kuopio,2033,126113,16308,15954,33347,28254,14407,17843
Kuopio,2034,126242,16356,15633,33341,28486,14223,18203
Kuopio,2035,126314,16367,15304,33304,28836,13974,18529
Kuopio,2036,126327,16326,15005,33190,29273,13708,18825
Kuopio,2037,126286,16283,14696,33027,29815,13274,19191
Kuopio,2038,126190,16236,14385,32952,30286,12901,19430
Kuopio,2039,126055,16187,14103,32802,30652,12655,19656
Kuopio,2040,125898,16134,13857,32618,30950,12515,19824
Kuortane,2021,3497,470,318,623,915,589,582
Kuortane,2022,3458,449,319,608,920,566,596
Kuortane,2023,3423,433,316,589,920,547,618
Kuortane,2024,3387,416,314,575,922,539,621
Kuortane,2025,3354,405,307,565,920,525,632
Kuortane,2026,3319,398,296,560,912,509,644
Kuortane,2027,3287,383,293,542,913,491,665
Kuortane,2028,3257,378,283,534,895,495,672
Kuortane,2029,3229,374,272,530,884,491,678
Kuortane,2030,3204,368,266,519,874,480,697
Kuortane,2031,3177,363,258,521,854,479,702
Kuortane,2032,3155,354,255,519,833,496,698
Kuortane,2033,3132,350,248,519,822,491,702
Kuortane,2034,3110,345,244,516,818,486,701
Kuortane,2035,3090,346,233,511,824,477,699
Kuortane,2036,3068,344,226,506,820,475,697
Kuortane,2037,3047,342,219,503,816,468,699
Kuortane,2038,3028,340,215,498,816,452,707
Kuortane,2039,3008,338,211,495,816,440,708
Kuortane,2040,2990,337,207,493,808,432,713
Kurikka,2021,20206,2940,1802,3825,5289,3490,2860
Kurikka,2022,19959,2862,1784,3723,5186,3432,2972
Kurikka,2023,19726,2784,1764,3646,5092,3325,3115
Kurikka,2024,19495,2701,1753,3561,4972,3263,3245
Kurikka,2025,19269,2598,1758,3487,4885,3180,3361
Kurikka,2026,19049,2515,1742,3397,4834,3097,3464
Kurikka,2027,18834,2412,1752,3316,4776,2994,3584
Kurikka,2028,18622,2326,1742,3222,4727,2921,3684
Kurikka,2029,18410,2262,1706,3152,4677,2848,3765
Kurikka,2030,18203,2185,1685,3093,4602,2804,3834
Kurikka,2031,17996,2123,1654,3039,4558,2721,3901
Kurikka,2032,17792,2063,1621,3007,4472,2688,3941
Kurikka,2033,17595,2021,1575,2972,4418,2648,3961
Kurikka,2034,17399,1999,1509,2926,4386,2573,4006
Kurikka,2035,17205,1984,1438,2882,4349,2534,4018
Kurikka,2036,17012,1951,1389,2849,4327,2479,4017
Kurikka,2037,16827,1922,1340,2804,4332,2418,4011
Kurikka,2038,16648,1897,1302,2776,4326,2336,4011
Kurikka,2039,16475,1875,1267,2749,4299,2291,3994
Kurikka,2040,16306,1856,1234,2724,4251,2251,3990
Kustavi,2021,980,89,45,134,317,233,162
Kustavi,2022,997,88,47,133,318,234,177
Kustavi,2023,1011,88,46,138,318,235,186
Kustavi,2024,1025,86,50,137,316,231,205
Kustavi,2025,1037,84,50,140,321,232,210
Kustavi,2026,1050,85,50,139,318,236,222
Kustavi,2027,1064,83,53,137,323,232,236
Kustavi,2028,1075,85,50,137,319,249,235
Kustavi,2029,1086,83,51,138,313,257,244
Kustavi,2030,1098,83,50,138,306,266,255
Kustavi,2031,1107,80,53,136,308,263,267
Kustavi,2032,1117,80,53,134,309,264,277
Kustavi,2033,1128,80,52,135,305,272,284
Kustavi,2034,1135,80,50,134,310,269,292
Kustavi,2035,1142,80,48,134,315,270,295
Kustavi,2036,1150,80,48,133,318,266,305
Kustavi,2037,1157,80,46,134,323,265,309
Kustavi,2038,1163,80,46,131,327,261,318
Kustavi,2039,1171,79,46,131,326,259,330
Kustavi,2040,1178,79,45,132,326,254,342
Kuusamo,2021,15100,2230,1276,2880,4266,2501,1947
Kuusamo,2022,14988,2169,1268,2865,4114,2533,2039
Kuusamo,2023,14881,2118,1253,2839,4004,2566,2101
Kuusamo,2024,14776,2048,1264,2812,3905,2557,2190
Kuusamo,2025,14673,2000,1260,2760,3807,2585,2261
Kuusamo,2026,14574,1940,1265,2745,3685,2589,2350
Kuusamo,2027,14474,1871,1280,2682,3628,2554,2459
Kuusamo,2028,14374,1827,1266,2634,3549,2557,2541
Kuusamo,2029,14275,1796,1239,2595,3464,2552,2629
Kuusamo,2030,14178,1760,1215,2574,3407,2507,2715
Kuusamo,2031,14083,1712,1205,2554,3349,2441,2822
Kuusamo,2032,13994,1684,1178,2527,3324,2368,2913
Kuusamo,2033,13909,1686,1127,2506,3304,2308,2978
Kuusamo,2034,13828,1685,1078,2484,3300,2251,3030
Kuusamo,2035,13748,1666,1052,2465,3318,2152,3095
Kuusamo,2036,13671,1652,1023,2453,3323,2064,3156
Kuusamo,2037,13599,1640,998,2434,3346,1979,3202
Kuusamo,2038,13532,1629,981,2420,3366,1882,3254
