"Alue";"Vuosi";"Yhteensä Keskiväkiluku";"0 - 14 Keskiväkiluku";"15 - 24 Keskiväkiluku";"25 - 44 Keskiväkiluku";"45 - 64 Keskiväkiluku";"65 - 74 Keskiväkiluku";"75 - Keskiväkiluku"
"Humppila";"1984";2739.5;522.5;368.5;740.0;675.5;263.0;170.0
"Humppila";"1985";2732.5;525.0;355.5;756.0;664.0;258.0;174.0
"Humppila";"1986";2730.5;527.5;347.0;770.5;650.5;251.0;184.0
"Humppila";"1987";2707.0;520.0;339.0;776.0;630.0;251.0;191.0
"Humppila";"1988";2682.5;517.5;321.0;782.0;611.0;260.0;191.0
"Humppila";"1989";2698.5;521.0;320.5;792.0;609.0;262.0;194.0
"Humppila";"1990";2712.5;517.5;334.0;797.0;607.5;263.0;193.5
"Humppila";"1991";2696.5;499.0;335.0;798.0;603.5;271.0;190.0
"Humppila";"1992";2669.0;476.5;328.0;798.0;601.0;277.0;188.5
"Humppila";"1993";2666.0;478.0;320.5;794.5;606.5;276.5;190.0
"Humppila";"1994";2685.0;473.5;330.5;790.0;611.5;291.0;188.5
"Humppila";"1995";2684.5;461.5;329.5;783.0;613.5;309.0;188.0
"Humppila";"1996";2668.0;462.5;319.0;762.5;618.5;312.0;193.5
"Humppila";"1997";2626.5;446.0;321.5;715.0;635.0;305.5;203.5
"Humppila";"1998";2594.5;430.0;321.5;672.0;660.0;297.0;214.0
"Humppila";"1999";2591.5;426.0;313.0;656.5;683.0;292.0;221.0
"Humppila";"2000";2588.0;425.0;304.0;644.0;704.5;287.0;223.5
"Humppila";"2001";2606.0;433.0;304.0;627.0;731.0;286.0;225.0
"Humppila";"2002";2618.0;435.0;294.5;612.5;758.5;286.5;231.0
"Humppila";"2003";2597.0;435.5;282.0;593.0;774.5;282.5;229.5
"Humppila";"2004";2589.5;439.0;277.0;584.5;784.5;272.0;232.5
"Humppila";"2005";2597.5;441.0;273.5;581.0;794.5;259.0;248.5
"Humppila";"2006";2591.0;438.0;267.0;572.0;798.0;253.0;263.0
"Humppila";"2007";2574.0;433.5;248.0;571.0;803.5;246.0;272.0
"Humppila";"2008";2551.5;437.5;227.5;565.5;803.0;242.0;276.0
"Humppila";"2009";2530.5;439.5;217.0;552.0;802.0;242.5;277.5
"Humppila";"2010";2515.0;434.5;209.0;537.0;809.5;249.0;276.0
"Humppila";"2011";2504.5;433.5;198.0;531.0;810.5;257.5;274.0
"Humppila";"2012";2499.5;434.0;200.0;523.5;812.0;256.5;273.5
"Humppila";"2013";2479.5;428.0;203.5;505.0;806.0;265.0;272.0
"Humppila";"2014";2451.5;415.5;200.5;498.5;787.0;280.0;270.0
"Humppila";"2015";2414.0;396.5;205.5;485.5;766.0;294.0;266.5
"Humppila";"2016";2366.5;365.5;217.0;465.5;737.5;315.5;265.5
"Humppila";"2017";2317.5;339.5;223.0;451.0;706.5;344.0;253.5
"Humppila";"2018";2262.5;329.5;211.5;438.5;672.0;367.0;244.0
"Humppila";"2019";2209.5;319.5;194.0;429.0;645.5;375.0;246.5
"Humppila";"2020";2179.0;312.5;191.5;408.5;635.5;379.5;251.5
"Humppila";"2021";2170.0;310.5;194.5;390.5;622.0;392.5;260.0
"Humppila";"2022";2163.5;297.5;192.0;391.0;609.5;408.0;265.5
"Hyrynsalmi";"1981";4402.0;920.5;914.5;1157.5;998.0;273.0;138.5
"Hyrynsalmi";"1982";4359.5;881.0;871.5;1173.5;1017.5;267.5;148.5
"Hyrynsalmi";"1983";4331.5;854.5;832.5;1184.5;1039.5;259.5;161.0
"Hyrynsalmi";"1984";4288.5;843.0;788.5;1176.5;1053.0;263.5;164.0
"Hyrynsalmi";"1985";4241.0;832.0;744.0;1171.5;1056.0;275.5;162.0
"Hyrynsalmi";"1986";4239.0;842.5;704.5;1169.0;1061.0;295.5;166.5
"Hyrynsalmi";"1987";4227.0;853.0;665.0;1162.5;1062.5;309.0;175.0
"Hyrynsalmi";"1988";4171.5;835.5;623.0;1162.0;1047.0;319.5;184.5
"Hyrynsalmi";"1989";4126.0;819.0;591.5;1161.0;1028.5;337.5;188.5
"Hyrynsalmi";"1990";4088.0;815.5;566.5;1152.5;1011.5;354.5;187.5
"Hyrynsalmi";"1991";4049.5;819.0;538.5;1132.5;1006.0;363.0;190.5
"Hyrynsalmi";"1992";4013.0;821.0;504.5;1112.5;1011.5;370.0;193.5
"Hyrynsalmi";"1993";3995.0;828.5;479.0;1096.0;1003.0;391.5;197.0
"Hyrynsalmi";"1994";3968.5;818.0;464.5;1075.5;990.0;417.5;203.0
"Hyrynsalmi";"1995";3923.0;799.0;445.0;1054.5;983.5;428.5;212.5
"Hyrynsalmi";"1996";3878.5;790.5;432.0;1015.5;981.0;433.5;226.0
"Hyrynsalmi";"1997";3790.5;749.0;415.5;959.5;988.0;442.5;236.0
"Hyrynsalmi";"1998";3696.5;703.0;395.5;902.0;1000.0;447.5;248.5
"Hyrynsalmi";"1999";3619.0;663.0;387.0;836.5;1025.5;441.0;266.0
"Hyrynsalmi";"2000";3530.5;616.5;382.5;776.5;1043.0;433.0;279.0
"Hyrynsalmi";"2001";3428.5;575.5;375.5;723.5;1034.0;433.0;287.0
"Hyrynsalmi";"2002";3335.0;536.5;369.0;664.0;1032.5;434.5;298.5
"Hyrynsalmi";"2003";3255.5;506.0;362.0;611.0;1038.0;420.0;318.5
"Hyrynsalmi";"2004";3180.0;477.0;351.5;579.0;1032.5;406.5;333.5
"Hyrynsalmi";"2005";3122.0;448.0;344.0;553.5;1028.0;403.5;345.0
"Hyrynsalmi";"2006";3055.5;417.5;337.5;520.5;1024.5;400.5;355.0
"Hyrynsalmi";"2007";2991.0;389.0;328.0;490.0;1025.0;396.0;363.0
"Hyrynsalmi";"2008";2922.0;366.5;311.5;462.0;1022.0;391.0;369.0
"Hyrynsalmi";"2009";2834.0;342.5;295.0;430.5;1007.0;396.0;363.0
"Hyrynsalmi";"2010";2763.5;306.5;290.0;397.0;1007.0;397.0;366.0
"Hyrynsalmi";"2011";2704.0;269.5;284.0;372.0;1009.5;395.5;373.5
"Hyrynsalmi";"2012";2637.5;257.0;267.0;349.0;993.0;402.0;369.5
"Hyrynsalmi";"2013";2584.0;252.5;245.5;328.5;969.5;413.0;375.0
"Hyrynsalmi";"2014";2527.5;245.0;219.5;311.0;939.5;430.0;382.5
"Hyrynsalmi";"2015";2456.0;239.0;192.0;298.5;900.0;443.0;383.5
"Hyrynsalmi";"2016";2414.0;234.0;174.5;297.5;864.0;448.0;396.0
"Hyrynsalmi";"2017";2366.0;221.5;166.0;291.0;825.5;462.5;399.5
"Hyrynsalmi";"2018";2306.5;208.5;156.0;278.0;788.5;481.5;394.0
"Hyrynsalmi";"2019";2279.0;204.5;147.5;278.5;744.5;500.5;403.5
"Hyrynsalmi";"2020";2235.0;202.5;133.5;286.0;694.5;513.0;405.5
"Hyrynsalmi";"2021";2169.0;199.0;111.0;288.0;650.0;514.0;407.0
"Hyrynsalmi";"2022";2116.5;196.5;102.5;283.0;599.0;523.5;412.0
"Hyvinkää";"1981";37428.0;7636.5;6036.0;12288.5;7541.5;2631.5;1294.0
"Hyvinkää";"1982";37705.5;7650.0;5903.5;12519.0;7611.5;2633.0;1388.5
"Hyvinkää";"1983";38058.0;7662.5;5849.5;12724.0;7707.0;2632.5;1482.5
"Hyvinkää";"1984";38348.0;7607.5;5858.0;12874.5;7836.5;2605.0;1566.5
"Hyvinkää";"1985";38587.0;7560.5;5801.5;13072.0;7904.5;2606.0;1642.5
"Hyvinkää";"1986";38792.5;7527.0;5679.5;13230.0;8010.0;2638.5;1707.5
"Hyvinkää";"1987";39014.0;7496.0;5569.0;13371.5;8141.0;2651.0;1785.5
"Hyvinkää";"1988";39496.5;7574.0;5493.5;13679.0;8193.5;2696.5;1860.0
"Hyvinkää";"1989";39900.0;7671.5;5408.5;13907.5;8263.5;2748.0;1901.0
"Hyvinkää";"1990";40093.0;7716.0;5329.0;13942.0;8392.0;2795.0;1919.0
"Hyvinkää";"1991";40272.5;7733.5;5255.5;13846.0;8634.0;2871.5;1932.0
"Hyvinkää";"1992";40492.5;7728.5;5221.5;13670.5;8958.5;2962.0;1951.5
"Hyvinkää";"1993";40799.5;7796.0;5201.0;13435.5;9332.5;3051.5;1983.0
"Hyvinkää";"1994";41027.0;7890.5;5120.0;13169.0;9684.5;3140.5;2022.5
"Hyvinkää";"1995";41146.0;7984.0;4982.0;12911.5;9982.5;3209.5;2076.5
"Hyvinkää";"1996";41291.0;8056.0;4882.0;12702.5;10262.0;3234.0;2154.5
"Hyvinkää";"1997";41532.0;8073.5;4918.5;12543.0;10513.5;3262.0;2221.5
"Hyvinkää";"1998";41848.0;8078.5;5006.5;12393.5;10794.5;3293.0;2282.0
"Hyvinkää";"1999";42168.0;8077.5;5089.5;12251.5;11083.5;3310.0;2356.0
"Hyvinkää";"2000";42435.0;8103.5;5103.0;12139.0;11341.5;3324.5;2423.5
"Hyvinkää";"2001";42640.5;8126.0;5062.5;11991.5;11635.5;3336.5;2488.5
"Hyvinkää";"2002";42866.5;8165.0;4975.0;11863.5;11941.5;3337.5;2584.0
"Hyvinkää";"2003";43083.0;8164.0;4930.5;11771.0;12172.5;3353.5;2691.5
"Hyvinkää";"2004";43346.0;8113.5;4982.5;11681.5;12337.5;3416.0;2815.0
"Hyvinkää";"2005";43685.5;8060.5;5102.5;11598.0;12535.5;3436.0;2953.0
"Hyvinkää";"2006";44079.0;8046.5;5243.5;11511.0;12702.0;3521.5;3054.5
"Hyvinkää";"2007";44481.0;8057.5;5299.0;11490.0;12877.5;3611.0;3146.0
"Hyvinkää";"2008";44819.5;8018.5;5372.0;11484.5;13110.5;3630.0;3204.0
"Hyvinkää";"2009";45128.5;7945.0;5451.5;11471.0;13277.0;3740.5;3243.5
"Hyvinkää";"2010";45379.5;7845.0;5508.0;11439.5;13350.5;3900.5;3336.0
"Hyvinkää";"2011";45508.0;7746.5;5574.0;11333.0;13293.0;4123.5;3438.0
"Hyvinkää";"2012";45559.5;7642.5;5593.0;11213.5;13204.5;4384.0;3522.0
"Hyvinkää";"2013";45890.0;7618.0;5621.5;11213.5;13153.5;4653.0;3630.5
"Hyvinkää";"2014";46277.0;7618.5;5652.5;11279.5;13063.0;4915.5;3748.0
"Hyvinkää";"2015";46414.5;7574.0;5569.0;11322.0;12956.0;5175.0;3818.5
"Hyvinkää";"2016";46529.5;7546.5;5432.5;11396.5;12855.0;5349.5;3949.5
"Hyvinkää";"2017";46667.5;7503.0;5324.5;11498.5;12745.0;5517.0;4079.5
"Hyvinkää";"2018";46621.5;7406.5;5165.0;11502.0;12637.0;5763.5;4147.5
"Hyvinkää";"2019";46487.0;7259.5;5006.5;11484.5;12544.0;5923.0;4269.5
"Hyvinkää";"2020";46523.0;7105.5;4950.5;11524.0;12497.0;6011.0;4435.0
"Hyvinkää";"2021";46728.0;7010.5;4954.0;11572.0;12433.0;6079.0;4679.5
"Hyvinkää";"2022";46838.5;6909.5;4927.0;11600.5;12370.0;6081.5;4950.0
"Hämeenkyrö";"1981";9253.0;1632.0;1477.0;2486.0;2287.5;910.5;460.0
